,Year,Product line,Product type,Product,order method type,Retailer country,Revenue,Planned revenue,Product cost,Unit cost,Unit price,Gross profit,Unit sale price
232,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Canada,,,,,,,
233,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Mexico,,,,,,,
234,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Brazil,,,,,,,
235,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Japan,,,,,,,
236,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Korea,10514.22,10951.22,5785.88,6.62,12.53,4728.34,874
237,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,China,,,,,,,
238,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Singapore,9575.88,9973.88,5269.52,6.62,12.53,4306.36,796
239,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Australia,,,,,,,
240,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Netherlands,,,,,,,
241,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Sweden,,,,,,,
242,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Finland,,,,,,,
243,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Denmark,,,,,,,
244,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,France,6688.68,6966.68,3680.72,6.62,12.53,3007.96,556
245,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Germany,7508.9,7906.43,4177.22,6.62,12.53,3331.68,631
246,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,United Kingdom,,,,,,,
247,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Belgium,,,,,,,
248,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Switzerland,,,,,,,
249,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Austria,,,,,,,
250,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Italy,,,,,,,
251,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Mail,Spain,10959.3,11302.06,5971.24,6.62,12.53,4988.06,902
252,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,United States,,,,,,,
253,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Canada,85220.47,93060.31,49166.74,6.62,12.53,36053.73,7427
254,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Mexico,,,,,,,
255,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Brazil,,,,,,,
256,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Japan,52162.7,58828.35,31080.9,6.62,12.53,21081.8,4695
257,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Korea,,,,,,,
258,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,China,,,,,,,
259,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Singapore,,,,,,,
260,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Australia,,,,,,,
261,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Netherlands,8745.81,9109.31,4812.74,6.62,12.53,3933.07,727
262,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Sweden,34551.87,38078.67,20118.18,6.62,12.53,14433.69,3039
263,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Finland,,,,,,,
264,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Denmark,,,,,,,
265,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,France,,,,,,,
266,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Germany,72362.89,83111.49,43910.46,6.62,12.53,28452.43,6633
267,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,United Kingdom,,,,,,,
268,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Belgium,,,,,,,
269,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Switzerland,,,,,,,
270,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Austria,,,,,,,
271,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Italy,22305.82,26964.56,14246.24,6.62,12.53,8059.58,2152
272,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,E-mail,Spain,8121.02,11602.78,6130.12,6.62,12.53,1990.9,926
273,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,United States,6796.95,7079.45,3740.3,6.62,12.53,565,12.03
274,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Canada,6207.48,6465.48,3415.92,6.62,12.53,2791.56,516
275,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Mexico,,,,,,,
276,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Brazil,18595.47,19308.73,10201.42,6.62,12.53,8394.05,1541
277,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Japan,,,,,,,
278,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Korea,,,,,,,
279,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,China,,,,,,,
280,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Singapore,9660.09,10061.59,5315.86,6.62,12.53,4344.23,803
281,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Australia,,,,,,,
282,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Netherlands,8673.63,9034.13,4773.02,6.62,12.53,3900.61,721
283,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Sweden,,,,,,,
284,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Finland,11050.2,15787.8,8341.2,6.62,12.53,2709.0,1260
285,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Denmark,,,,,,,
286,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,France,28553.55,33041.61,17456.94,6.62,12.53,11096.61,2637
287,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Germany,7374.39,7680.89,4058.06,6.62,12.53,3316.33,613
288,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,United Kingdom,6496.2,6766.2,3574.8,6.62,12.53,540,12.03
289,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Belgium,,,,,,,
290,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Switzerland,,,,,,,
291,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Austria,,,,,,,
292,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Italy,,,,,,,
293,2004,Camping Equipment,Cooking Gear,TrailChef Canteen ,Fax,Spain,6063.12,6315.12,3336.48,6.62,12.53,2726.64,504
294,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,United States,422398.66,449225,300678.75,15.93,18875,121719.91,22.516
295,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Canada,,,,,,,
296,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Mexico,60063.81,65045.4,43536.69,15.93,23.8,2733,22.135
297,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Brazil,49874.88,53835.6,36033.66,15.93,23.8,2262,22.255
298,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Japan,153637.98,163196.6,109232.01,15.93,23.8,6857,22.564
299,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Korea,,,,,,,
300,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,China,,,,,,,
301,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Singapore,143364.09,154914.2,103688.37,15.93,23.8,6509,22.16714286
302,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Australia,,,,,,,
303,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Netherlands,43780.6,45600.8,30521.88,15.93,23.8,1916,22.85
304,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Sweden,13093.05,13637.4,9127.89,15.93,23.8,573,22.85
305,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Finland,46294.1,48218.8,32274.18,15.93,23.8,2026,22.85
306,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Denmark,60143.67,64498,43170.3,15.93,23.8,2710,22.326
307,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,France,151294.93,161007,107766.45,15.93,23.8,6765,22.516
308,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Germany,,,,,,,
309,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,United Kingdom,234305.84,249233.6,166818.96,15.93,10472,67486.88,22.49842105
310,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Belgium,,,,,,,
311,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Switzerland,,,,,,,
312,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Austria,53484.6,56644,37913.4,15.93,23.8,2380,22.61285714
313,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Italy,10298.14,10614.8,7104.78,15.93,23.8,446,23.09
314,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Telephone,Spain,,,,,,,
315,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Sales visit,United States,96725.24,102887.4,68865.39,4323.0,23.8,27859.85,22.612
316,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Sales visit,Canada,,,,,,,
317,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Sales visit,Mexico,48115.42,50027.6,33484.86,15.93,2102,14630.56,22.91
318,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Sales visit,Brazil,,,,,,,
319,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Sales visit,Japan,,,,,,,
320,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Sales visit,Korea,35646,37128,24850.8,15.93,1560,10795.2,22.85
321,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Sales visit,China,33650.82,37389.8,25026.03,15.93,1571,8624.79,21.42
322,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Sales visit,Singapore,89412.05,93129.4,62334.09,15.93,3913,27077.96,22.85
323,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Sales visit,Australia,,,,,,,
324,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Sales visit,Netherlands,,,,,,,
325,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Sales visit,Sweden,,,,,,,
326,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Sales visit,Finland,52098,54264,36320.4,15.93,2280,15777.6,22.85
327,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Sales visit,Denmark,18033.29,18587.8,12441.33,15.93,781,5591.96,23.09
328,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Sales visit,France,132727.54,140562.8,94082.58,15.93,5906,38644.96,22.612
329,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Sales visit,Germany,24974.32,25894.4,17331.84,15.93,1088,7642.48,22.97
330,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Sales visit,United Kingdom,,,,,,,
331,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Sales visit,Belgium,12791.86,13185.2,8825.22,15.93,554,3966.64,23.09
332,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Sales visit,Switzerland,,,,,,,
333,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Sales visit,Austria,,,,,,,
334,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Sales visit,Italy,62961.29,68210.8,45655.38,15.93,2866,17305.91,22.135
335,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Sales visit,Spain,,,,,,,
336,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Web,United States,220003.68,229051.2,153310.32,15.93,9624,66693.36,22.86714286
337,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Web,Canada,46995,48837.6,32688.36,15.93,23.8,2052,22.91
338,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Web,Mexico,50091.26,51931.6,34759.26,15.93,23.8,2182,22.97
339,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Web,Brazil,83601.75,86322.6,57778.11,15.93,23.8,3627,23.06
340,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Web,Japan,16406.3,17088.4,11437.74,15.93,23.8,718,22.85
341,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Web,Korea,149974.1,157889.2,105679.62,15.93,23.8,6634,22.61
342,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Web,China,297392.3,315231,210992.85,15.93,23.8,13245,22.54545455
343,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Web,Singapore,,,,,,,
344,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Web,Australia,,,,,,,
345,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Web,Netherlands,96053.54,102887.4,68865.39,15.93,23.8,4323,22.37333333
346,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Web,Sweden,,,,,,,
347,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Web,Finland,57719.1,60118.8,40239.18,15.93,23.8,2526,22.85
348,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Web,Denmark,21298.62,22419.6,15006.06,15.93,23.8,942,22.61
349,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Web,France,44263.84,45886.4,30713.04,15.93,23.8,1928,22.97
350,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Web,Germany,47064.08,48932.8,32752.08,15.93,23.8,2056,22.91
351,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Web,United Kingdom,62661.77,65426.2,43791.57,15.93,2749,18870.2,22.802
352,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Web,Belgium,36229.1,38365.6,25679.16,15.93,23.8,1612,22.6725
353,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Web,Switzerland,,,,,,,
354,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Web,Austria,32626.17,33629.4,22509.09,15.93,23.8,1413,23.09
355,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Web,Italy,12270.45,12780.6,8554.41,15.93,23.8,537,22.85
356,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Web,Spain,87278.11,90225.8,60390.63,15.93,23.8,3791,23.03
357,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Special,United States,,,,,,,
358,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Special,Canada,23284.86,24133.2,16153.02,15.93,23.8,1014,22.97
359,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Special,Mexico,,,,,,,
360,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Special,Brazil,,,,,,,
361,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Special,Japan,,,,,,,
362,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Special,Korea,,,,,,,
363,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Special,China,,,,,,,
364,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Special,Singapore,,,,,,,
365,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Special,Australia,,,,,,,
366,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Special,Netherlands,,,,,,,
367,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Special,Sweden,,,,,,,
368,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Special,Finland,,,,,,,
369,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Special,Denmark,,,,,,,
370,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Special,France,,,,,,,
371,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Special,Germany,,,,,,,
372,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Special,United Kingdom,,,,,,,
373,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Special,Belgium,4271.65,4403,2947.05,15.93,23.8,185,23.09
374,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Special,Switzerland,,,,,,,
375,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Special,Austria,,,,,,,
376,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Special,Italy,,,,,,,
377,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Special,Spain,,,,,,,
378,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Mail,United States,32881.15,34248.2,22923.27,15.93,1439,9957.88,22.85
379,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Mail,Canada,,,,,,,
380,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Mail,Mexico,,,,,,,
381,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Mail,Brazil,,,,,,,
382,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Mail,Japan,10529.04,10852.8,7264.08,15.93,23.8,456,23.09
383,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Mail,Korea,,,,,,,
384,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Mail,China,,,,,,,
385,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Mail,Singapore,,,,,,,
386,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Mail,Australia,,,,,,,
387,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Mail,Netherlands,40491.39,42054.6,28148.31,15.93,23.8,1767,22.93
388,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Mail,Sweden,,,,,,,
389,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Mail,Finland,,,,,,,
390,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Mail,Denmark,,,,,,,
391,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Mail,France,,,,,,,
392,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Mail,Germany,,,,,,,
393,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Mail,United Kingdom,,,,,,,
394,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Mail,Belgium,,,,,,,
395,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Mail,Switzerland,,,,,,,
396,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Mail,Austria,,,,,,,
397,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Mail,Italy,,,,,,,
398,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Mail,Spain,,,,,,,
399,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,E-mail,United States,51686.46,57429.4,38439.09,15.93,2413,13247.37,21.42
400,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,E-mail,Canada,207479.23,219531.2,146938.32,15.93,23.8,9224,22.59625
401,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,E-mail,Mexico,,,,,,,
402,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,E-mail,Brazil,,,,,,,
403,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,E-mail,Japan,177089.03,187496.4,125496.54,15.93,23.8,7878,22.61166667
404,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,E-mail,Korea,63553.14,70614.6,47264.31,15.93,23.8,2967,21.42
405,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,E-mail,China,,,,,,,
406,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,E-mail,Singapore,,,,,,,
407,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,E-mail,Australia,,,,,,,
408,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,E-mail,Netherlands,,,,,,,
409,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,E-mail,Sweden,21510.77,22300.6,14926.41,15.93,23.8,937,22.97
410,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,E-mail,Finland,,,,,,,
411,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,E-mail,Denmark,,,,,,,
412,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,E-mail,France,,,,,,,
413,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,E-mail,Germany,226989.58,242807.6,162517.86,15.93,23.8,10202,22.41470588
414,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,E-mail,United Kingdom,,,,,,,
415,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,E-mail,Belgium,,,,,,,
416,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,E-mail,Switzerland,,,,,,,
417,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,E-mail,Austria,,,,,,,
418,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,E-mail,Italy,67804.6,70162.4,46961.64,15.93,23.8,2948,23.01
419,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,E-mail,Spain,21219.71,21872.2,14639.67,15.93,23.8,919,23.09
420,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Fax,United States,,,,,,,
421,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Fax,Canada,22608.05,23443,15691.05,15.93,23.8,985,22.97
422,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Fax,Mexico,,,,,,,
423,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Fax,Brazil,,,,,,,
424,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Fax,Japan,,,,,,,
425,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Fax,Korea,,,,,,,
426,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Fax,China,,,,,,,
427,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Fax,Singapore,,,,,,,
428,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Fax,Australia,,,,,,,
429,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Fax,Netherlands,,,,,,,
430,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Fax,Sweden,,,,,,,
431,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Fax,Finland,50701.14,56334.6,37706.31,15.93,23.8,2367,21.42
432,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Fax,Denmark,,,,,,,
433,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Fax,France,,,,,,,
434,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Fax,Germany,11521.91,11876.2,7949.07,15.93,23.8,499,23.09
435,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Fax,United Kingdom,,,,,,,
436,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Fax,Belgium,,,,,,,
437,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Fax,Switzerland,,,,,,,
438,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Fax,Austria,,,,,,,
439,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit ,Fax,Italy,,,,,,,
